target,model,n_features,fold,r2,mae,rmse,best_params
GPR2mm,Ridge,5,17,0.55273459554641,2.552162689691008,3.860021133741647,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,5,18,0.49841591295876986,2.4138428256986746,3.594268721792008,"{""model__alpha"": 1.0}"
GPR2mm,Ridge,5,19,0.005551122602155956,2.9720552900902106,4.467223475766998,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,5,20,0.5215776900698286,2.4332377768456253,3.6121899139252873,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,5,21,0.3755725206294135,2.7642487967897686,4.612118451753168,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,5,22,0.5030487456226872,2.6253423543657295,3.6781509236906182,"{""model__alpha"": 1.0}"
GPR2mm,Ridge,5,23,0.3574261375449075,2.2723877162938866,2.9019964373717344,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,5,24,0.49630037607319444,2.85632118193277,4.542679300034968,"{""model__alpha"": 1.0}"
GPR2mm,SVR,5,0,0.7772021263930095,1.8513318649373423,2.3556104223411714,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR2mm,SVR,5,1,0.497127361681463,1.624095080797793,2.2785985035407084,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}"
GPR2mm,SVR,5,2,0.5675128621763715,2.023804511152089,3.556013488520872,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR2mm,SVR,5,3,0.24134786505979833,3.7260434611179,5.189062814778546,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR2mm,SVR,5,4,0.5367033997973414,2.518939087391989,3.982815225483739,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR2mm,SVR,5,5,0.41584819765697567,2.071284855618203,2.836567692106369,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR2mm,SVR,5,6,0.4195520667099175,3.074750245927598,5.004351394958226,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR2mm,SVR,5,7,0.48602064621995067,2.5049167373702983,3.853562096480495,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR2mm,SVR,5,8,0.5769418257472568,2.304699472819072,3.9220534823893405,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR2mm,SVR,5,9,0.5493998514711973,1.8574494501316412,2.6783258199611586,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR2mm,SVR,5,10,0.5795898829903654,2.5966801392927676,3.881600950308788,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": 0.1}"
GPR2mm,SVR,5,11,0.6112375830793919,1.9717605611758422,3.356767774515673,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}"
GPR2mm,SVR,5,12,0.6272481042911557,2.31721819565527,3.379413881882659,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": 0.1}"
GPR2mm,SVR,5,13,0.7244584792838566,1.7063214171547207,2.696006353479656,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR2mm,SVR,5,14,0.24980079297038438,2.6059008435503617,3.993173180347595,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR2mm,SVR,5,15,0.4530012917076214,2.9061198809557482,5.0180292252382666,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": 0.03}"
GPR2mm,SVR,5,16,0.054038926452179226,2.411758600425825,3.894504008065256,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": 0.1}"
GPR2mm,SVR,5,17,0.8152987156270396,1.8005443007629491,2.4805157365248163,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}"
GPR2mm,SVR,5,18,0.6879170473698992,2.163552536548429,2.8351346625216776,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": 0.1}"
GPR2mm,SVR,5,19,0.25796281447943514,2.781395149185359,3.858862311335286,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR2mm,SVR,5,20,0.5973341365576241,2.376759484033988,3.3138837578423326,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR2mm,SVR,5,21,0.5845227881674449,2.3746098241784575,3.7621235458579174,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": 0.1}"
GPR2mm,SVR,5,22,0.4812255886438743,2.505848412106305,3.7580445399973703,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": 0.03}"
GPR2mm,SVR,5,23,0.2077111586075896,1.7496737185668387,3.2223826948254284,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}"
GPR2mm,SVR,5,24,0.6948073174155216,2.0732736449368896,3.5360086843995138,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}"
GPR2mm,RandomForest,5,0,0.6220402875177495,2.210923854300728,3.068108411672628,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,1,0.5540684300435232,1.6837312456196576,2.1457193348748853,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,2,0.8834272957086766,1.4112621520832294,1.8461850820411885,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3}"
GPR2mm,RandomForest,5,3,0.39426696361300473,2.9205309761904528,4.636691657737573,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,4,0.5618251971910768,2.398194946462912,3.8733282377944147,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,5,0.5781970270622567,1.946641874168459,2.4103777500823482,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,6,0.38664012425112504,3.1097242430555307,5.144271055980853,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,7,0.8462346861697592,1.6373883362129948,2.107748136911392,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,8,0.747192758514182,2.095493122754251,3.0318535616150997,"{""max_depth"": 5, ""max_features"": 1.0, ""min_samples_leaf"": 5}"
GPR2mm,RandomForest,5,9,0.5978013136107998,1.8167661015337682,2.5303935198815886,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,10,0.7460998368962548,2.122994536516428,3.0165171316233663,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,11,0.5043396096923943,2.381273392116286,3.79027977234869,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,12,0.5763498323691647,2.0385361309523287,3.602758442957707,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,13,0.650721701832272,1.5309455480538616,3.035380830020196,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,14,0.20320328375279917,3.0235285025937286,4.115320020451503,"{""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,15,0.7010514302720938,2.1290297411803794,3.709695608462839,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,16,0.14913174475926327,2.1187621317755343,3.6935729662791124,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,17,0.7665877848008886,2.18899026767677,2.78848825115351,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,18,0.7814472785107633,1.7668449293593835,2.3725576720709247,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,19,0.11987310343925073,2.889878822277307,4.2026100481429385,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,20,0.6578918392464608,2.394361900793637,3.0545453747815103,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,21,0.5965305483848014,2.287019343434352,3.7073601562432374,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,22,0.7559545189196143,2.0337599591867246,2.5775555578905167,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,23,-0.023861245454720237,2.2923845133477583,3.6631600926944876,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,5,24,0.6773671337381874,2.061319684944699,3.635637445950655,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,XGBoost,5,0,0.49509578638911433,2.4635419311523434,3.5461119650453226,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 0.7}"
GPR2mm,XGBoost,5,1,0.5803724656035032,1.5687311401367179,2.08147305600953,"{""learning_rate"": 0.03, ""max_depth"": 2, ""subsample"": 0.7}"
GPR2mm,XGBoost,5,2,0.8769203898188064,1.3465800170898439,1.897011036953083,"{""learning_rate"": 0.03, ""max_depth"": 5, ""subsample"": 0.7}"
GPR2mm,XGBoost,5,3,0.40673320629411813,2.9067932739257816,4.588731072601437,"{""learning_rate"": 0.03, ""max_depth"": 2, ""subsample"": 1.0}"
GPR2mm,XGBoost,5,4,0.5486989681805922,2.376219749450684,3.930916016594239,"{""learning_rate"": 0.03, ""max_depth"": 2, ""subsample"": 0.7}"
GPR2mm,XGBoost,5,5,0.6337645912818819,1.6795214843749984,2.246003646357213,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 0.7}"
GPR2mm,XGBoost,5,6,0.4203061559640693,2.9772206420898444,5.001099635539922,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 0.7}"
GPR2mm,XGBoost,5,7,0.8430538516505088,1.6190744018554688,2.12943729302925,"{""learning_rate"": 0.03, ""max_depth"": 5, ""subsample"": 0.7}"
GPR2mm,XGBoost,5,8,0.7040477702582661,2.3672795410156264,3.2803808981854927,"{""learning_rate"": 0.03, ""max_depth"": 2, ""subsample"": 1.0}"
GPR2mm,XGBoost,5,9,0.1376415744429671,2.581637128194171,3.7051999393907016,"{""learning_rate"": 0.03, ""max_depth"": 5, ""subsample"": 0.7}"
GPR2mm,XGBoost,5,10,0.7080286205389592,2.3316636962890622,3.234777749038806,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 0.7}"
GPR2mm,XGBoost,5,11,0.1333837914763666,3.1492971191406247,5.0117865265640535,"{""learning_rate"": 0.03, ""max_depth"": 2, ""subsample"": 0.7}"
GPR2mm,XGBoost,5,12,0.4767798704831743,2.2456716918945316,4.0038119854557745,"{""learning_rate"": 0.03, ""max_depth"": 2, ""subsample"": 0.7}"
GPR2mm,XGBoost,5,13,0.6763947428831357,1.5811096801757811,2.9216969690147927,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 0.7}"
GPR2mm,XGBoost,5,14,0.27157563677704655,2.779695828755696,3.934794690359162,"{""learning_rate"": 0.1, ""max_depth"": 3, ""subsample"": 1.0}"
GPR2mm,XGBoost,5,15,0.6782109495956501,2.239618591308593,3.8488028637405045,"{""learning_rate"": 0.03, ""max_depth"": 2, ""subsample"": 0.7}"
GPR2mm,XGBoost,5,16,-0.16105019981738078,2.496533447265625,4.314604788829675,"{""learning_rate"": 0.03, ""max_depth"": 2, ""subsample"": 1.0}"
GPR2mm,XGBoost,5,17,0.7516127263489611,2.2289860229492175,2.876548488802443,"{""learning_rate"": 0.03, ""max_depth"": 2, ""subsample"": 1.0}"
GPR2mm,XGBoost,5,18,0.7317298588308604,1.9567734985351581,2.628602021353428,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 0.7}"
GPR2mm,XGBoost,5,19,0.12668983134337308,2.830968221028645,4.186303458647257,"{""learning_rate"": 0.1, ""max_depth"": 5, ""subsample"": 1.0}"
GPR2mm,XGBoost,5,20,0.5653634398076319,2.5720687866210934,3.4429284016392803,"{""learning_rate"": 0.1, ""max_depth"": 5, ""subsample"": 0.7}"
GPR2mm,XGBoost,5,21,0.5939126097461975,2.416164855957031,3.7193684363081534,"{""learning_rate"": 0.1, ""max_depth"": 5, ""subsample"": 0.7}"
GPR2mm,XGBoost,5,22,0.772792238492471,1.9215851440429679,2.487048367212062,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 0.7}"
GPR2mm,XGBoost,5,23,-0.19468730918948984,2.4497750854492186,3.956967398050481,"{""learning_rate"": 0.1, ""max_depth"": 3, ""subsample"": 1.0}"
GPR2mm,XGBoost,5,24,0.7039796973673976,2.0813795089721676,3.4824670327568166,"{""learning_rate"": 0.03, ""max_depth"": 2, ""subsample"": 0.7}"
GPR2mm,MLP,5,0,0.5890061495113239,2.5443071640611197,3.199378398865057,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR2mm,MLP,5,1,0.7230435467813233,1.3674482890350022,1.6910036665757666,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,5,2,0.8781869917555203,1.4397797355143882,1.887224803847013,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,5,3,0.24262267251786074,3.0725030113676746,5.184701239212326,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,5,4,0.4382477475541866,2.846059427776305,4.385640343561949,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,5,5,0.1759845839673514,2.158639354803776,3.368976331867049,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR2mm,MLP,5,6,-0.017633197652744848,3.557115095048951,6.626158129507328,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR2mm,MLP,5,7,0.889142931828434,1.49936393168044,1.7896628330195128,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,5,8,0.8163791662107912,2.0026583321276803,2.583892513923341,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,5,9,0.434209029948883,2.088726213194059,3.001205604262299,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,5,10,0.514708669307334,2.881986368814647,4.1703794582622855,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,5,11,0.5538428340239964,1.979930394535549,3.596028267220446,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,5,12,0.5811823340788236,2.2059818476714277,3.582151498806578,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR2mm,MLP,5,13,-0.1942214941808702,2.5313392124095713,5.6126741258649995,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,5,14,0.6323789940377431,2.1958136009307965,2.795310171070689,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,5,15,0.6727058106800865,2.2636398187046534,3.881585738009166,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,5,16,0.245538364381798,2.0973261258048064,3.478036239151054,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,5,17,0.7704903685409381,1.9560576594272885,2.7650786355955383,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,5,18,0.6214448692969052,2.2058710886743977,3.122505679556171,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,5,19,-2.6531266509450155,5.165600028533042,8.562070756861415,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR2mm,MLP,5,20,0.542312703658832,2.551918270323358,3.533046008142747,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,5,21,0.42134692089758397,2.8998578067390715,4.439852919834281,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR2mm,MLP,5,22,0.6032575436967816,2.542463543275125,3.2864496931395433,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,5,23,-0.050842531240250066,2.1599390773028215,3.7111129096155526,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,5,24,0.6803136863150133,2.0468515796866407,3.6189975288292464,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,Dummy,10,0,-0.022499035643703813,3.956888888888882,5.046373603112391,{}
GPR2mm,Dummy,10,1,-0.285043739276013,3.4587878787878736,3.6424848984008182,{}
GPR2mm,Dummy,10,2,-0.03145389714774538,4.415555555555551,5.491635605752137,{}
GPR2mm,Dummy,10,3,-0.34613329462971465,5.056282828282832,6.912125563687551,{}
GPR2mm,Dummy,10,4,-0.00020854136591874628,4.3013333333333295,5.852021075377863,{}
GPR2mm,Dummy,10,5,-0.34232043202549867,3.9791111111111097,4.299900360223028,{}
GPR2mm,Dummy,10,6,-0.08163379848370389,4.611272727272729,6.83134607937545,{}
GPR2mm,Dummy,10,7,-0.00011667668472825632,4.017818181818171,5.375450402894266,{}
GPR2mm,Dummy,10,8,-0.02152741573402217,4.719636363636358,6.09450558676481,{}
GPR2mm,Dummy,10,9,-0.02805761546648977,3.467083333333333,4.045539725014039,{}
GPR2mm,Dummy,10,10,-0.008693662165407678,4.397454545454539,6.012484257122736,{}
GPR2mm,Dummy,10,11,-0.0413799627773479,4.430181818181818,5.4939381905094855,{}
GPR2mm,Dummy,10,12,-0.0008175114233808234,3.9865454545454444,5.537438311969856,{}
GPR2mm,Dummy,10,13,-0.015447351180758906,4.24836363636364,5.175545028320147,{}
GPR2mm,Dummy,10,14,-0.00016192844144002905,3.6944999999999975,4.610680246268801,{}
GPR2mm,Dummy,10,15,-0.042016172572177046,4.669050505050508,6.92591672910644,{}
GPR2mm,Dummy,10,16,-0.09895357133958926,3.810222222222218,4.197640049054998,{}
GPR2mm,Dummy,10,17,-0.021162570625246957,4.219272727272721,5.832496311455373,{}
GPR2mm,Dummy,10,18,-0.021756170779022366,4.137414141414141,5.129940208441964,{}
GPR2mm,Dummy,10,19,-0.0026170378246317405,3.9583333333333326,4.485532298401161,{}
GPR2mm,Dummy,10,20,-0.03273366355198193,4.208606060606059,5.307121504103753,{}
GPR2mm,Dummy,10,21,-0.001336481741960327,4.786545454545452,5.8404924751086575,{}
GPR2mm,Dummy,10,22,-0.0005574669725407766,3.734020202020196,5.2190765705203255,{}
GPR2mm,Dummy,10,23,-0.21290353603097567,3.511878787878782,3.9870205855599163,{}
GPR2mm,Dummy,10,24,-0.003928232192657033,4.513499999999998,6.413241562059966,{}
GPR2mm,Ridge,10,0,0.6232479437561875,2.111975055652171,3.0632028825812854,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,1,0.128563076098704,2.320569094756558,2.9995546826073056,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,2,0.7422010138796653,1.6876167121287222,2.745474435462985,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,3,0.17014016524337683,4.141325990229106,5.427126672684047,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,4,0.4879398001186259,2.9672960569979208,4.187175004427064,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,5,0.3903829935007307,2.4508856660831038,2.897736082080809,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,6,0.29947039846037593,3.509525062566837,5.497679379144783,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,7,0.49600477178181834,2.8853130973518666,3.8159505391476984,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,8,0.7065675466824588,1.8869697993155534,3.266386248032197,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,9,0.4037893631371947,2.5442593019015636,3.080829064519819,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,10,0.5129753178821949,2.957489346267974,4.177820648090431,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,11,0.6565043074317953,2.332145087866837,3.155293829962091,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,12,0.43718869214087575,2.706345445666555,4.15253078314635,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,13,0.31151288662321286,2.6261348562819933,4.261625611260307,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,14,0.4535513522762781,2.6287817818693746,3.408038740910225,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,15,0.5469645843750963,2.806565274253223,4.566738175106678,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,16,0.20670255438540897,2.764300847404852,3.5664287353045636,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,17,0.6247230315763224,2.411620535338214,3.5357616797155904,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,18,0.48793072786929903,2.6592662361752475,3.631641970316584,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,19,-0.006980118762651921,2.9867864699887647,4.495281531892723,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,20,0.5781572170433222,2.2607878264565704,3.3918776291341755,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,21,0.4049545213485476,2.811185862653044,4.502301028111752,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,22,0.4859143103376833,2.9472051728361506,3.7410232498235048,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,10,23,0.28449488295150316,2.3245456444938397,3.062257584221071,"{""model__alpha"": 1.0}"
GPR2mm,Ridge,10,24,0.5381209997967455,2.8379363303082674,4.350011180542465,"{""model__alpha"": 10.0}"
GPR2mm,SVR,10,0,0.7901531316633759,1.8586484514117319,2.2861208922200618,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR2mm,SVR,10,1,0.6116743971102336,1.532647245680302,2.002335362884646,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}"
GPR2mm,SVR,10,2,0.6199277112603593,2.0915178695378596,3.3335724991493905,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR2mm,SVR,10,3,0.42369371415117063,3.2391088813801137,4.522663374490789,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}"
GPR2mm,SVR,10,4,0.6175375722272792,2.1352305509400584,3.6187200842969065,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
